chr	gene	gene_id	start	end	direction	gene_name
8	gene	ENSG00000261618.1	79749764	79752757	+	RP11-79H23.3
8	gene	ENSG00000264969.1	80009598	80009688	+	AC009941.1
8	gene	ENSG00000253659.1	80209952	80226706	+	RP11-1114I9.1
8	gene	ENSG00000253391.1	80432380	80432884	+	RP11-758H6.1
8	gene	ENSG00000240540.2	80483388	80484570	-	RPL3P9
8	gene	ENSG00000104435.9	80523049	80578410	+	STMN2
8	gene	ENSG00000164683.12	80676245	80680098	-	HEY1
8	gene	ENSG00000272138.1	80680377	80715077	+	RP11-27N21.3
8	gene	ENSG00000249328.2	80681607	80783994	-	RP11-26J3.1
8	gene	ENSG00000238884.1	80712368	80712430	-	RNU7-85P
8	gene	ENSG00000147586.5	80830952	80942524	-	MRPS28
8	gene	ENSG00000272518.1	80868700	80869616	-	RP11-26J3.3
8	gene	ENSG00000076554.11	80947103	81143467	-	TPD52
8	gene	ENSG00000272264.1	80944959	80945535	-	RP11-92K15.3
8	gene	ENSG00000254205.1	81035087	81039905	+	RP11-92K15.1
8	gene	ENSG00000241550.2	81116841	81117135	+	RN7SL41P
8	gene	ENSG00000265588.1	81153624	81153708	+	MIR5708
8	gene	ENSG00000241746.1	81177763	81178388	-	RP11-941H19.1
8	gene	ENSG00000253238.1	81178391	81252075	+	RP11-941H19.3
8	gene	ENSG00000213791.4	81213104	81213716	+	RP11-941H19.2
8	gene	ENSG00000206649.1	81229174	81229304	-	SNORA20
8	gene	ENSG00000253237.2	81263367	81263651	+	RP11-775E10.1
8	gene	ENSG00000252884.1	81317751	81317844	+	RNU6-1213P
8	gene	ENSG00000251867.2	81396796	81397853	-	Y_RNA
8	gene	ENSG00000205189.7	81397855	81438500	+	ZBTB10
8	gene	ENSG00000254162.1	81447241	81451370	-	RP11-48B3.3
8	gene	ENSG00000260317.1	81453535	81455339	+	RP11-48B3.4
8	gene	ENSG00000188856.6	81471105	81471992	+	RPSAP47
8	gene	ENSG00000253760.1	81480285	81480741	-	RP11-48B3.2
8	gene	ENSG00000223327.1	81497820	81498008	-	RNU2-71P
8	gene	ENSG00000254181.1	81507050	81507938	-	SLC25A51P3
8	gene	ENSG00000243424.2	81525779	81526061	-	RN7SL107P
8	gene	ENSG00000164684.9	81540686	81787016	-	ZNF704
8	gene	ENSG00000254331.1	81557174	81557408	-	CKS1BP7
8	gene	ENSG00000212429.1	81661796	81661928	-	RNU11-6P
8	gene	ENSG00000243951.1	81688901	81689197	-	RN7SL308P
8	gene	ENSG00000253516.1	81724377	81724816	-	HMGB1P41
8	gene	ENSG00000076641.4	81880045	82024303	-	PAG1
8	gene	ENSG00000254060.1	81949199	81953066	+	RP11-172E10.1
8	gene	ENSG00000254177.1	81970758	81979979	+	RP11-1149M10.1
8	gene	ENSG00000253214.1	82066514	82076834	+	RP11-1149M10.2
8	gene	ENSG00000254014.1	82156391	82156573	+	RP11-363E6.1
8	gene	ENSG00000253677.1	82167105	82167464	+	UBE2HP1
8	gene	ENSG00000272425.1	82187634	82189805	-	RP11-363E6.4
8	gene	ENSG00000254027.1	82192106	82193681	-	RP11-363E6.3
8	gene	ENSG00000164687.6	82192612	82197012	+	FABP5
8	gene	ENSG00000253859.2	82351671	82410287	+	RP11-157I4.4
8	gene	ENSG00000147588.6	82352561	82359758	-	PMP2
8	gene	ENSG00000205186.2	82370576	82373814	-	FABP9
8	gene	ENSG00000170323.4	82390654	82395498	-	FABP4
8	gene	ENSG00000253374.1	82433853	82445510	+	RP11-257P3.3
8	gene	ENSG00000237264.4	82434054	82434467	-	FTH1P11
8	gene	ENSG00000197416.4	82437216	82443613	-	FABP12
8	gene	ENSG00000251521.2	82517804	82543369	-	IMPA1P
8	gene	ENSG00000254151.1	82529455	82530795	-	NIPA2P4
8	gene	ENSG00000240427.1	82539504	82539852	+	RPS26P34
8	gene	ENSG00000205184.2	82546592	82547897	-	SLC10A5P1
8	gene	ENSG00000133731.5	82570196	82598928	-	IMPA1
8	gene	ENSG00000253598.1	82605842	82608409	-	SLC10A5
8	gene	ENSG00000104231.6	82613957	82645116	-	ZFAND1
8	gene	ENSG00000164695.4	82644855	82671750	+	CHMP4C
8	gene	ENSG00000253334.1	82704058	82727949	+	RP13-923O23.6
8	gene	ENSG00000104497.9	82711816	82755101	-	SNX16
8	gene	ENSG00000231942.3	82720007	82720961	+	HNRNPA1P36
8	gene	ENSG00000254689.1	82797612	82835428	+	RP11-354A14.1
8	gene	ENSG00000254123.1	83010686	83072812	-	RP11-99H20.1
8	gene	ENSG00000206228.4	83203859	83204614	-	HNRNPA1P4
8	gene	ENSG00000253503.1	83426803	83589388	-	RP11-653B10.1
8	gene	ENSG00000253836.1	83775014	83870931	-	RP11-731N10.1
8	gene	ENSG00000254394.1	83824339	83874161	+	CTD-2272D18.1
8	gene	ENSG00000253581.1	83891646	83892121	+	CTD-2272D18.2
8	gene	ENSG00000254189.1	84012211	84013081	-	RP11-296C13.1
8	gene	ENSG00000253423.1	84113187	84114666	-	RP11-813B8.1
8	gene	ENSG00000253898.1	84315993	84321135	+	RP11-51M18.1
8	gene	ENSG00000254202.1	84824948	85052518	+	RP11-120I21.2
8	gene	ENSG00000254195.1	85074353	85074706	+	TPM3P3
8	gene	ENSG00000253362.1	85075684	85076799	-	RP11-120I21.3
8	gene	ENSG00000184672.7	85095022	85834079	+	RALYL
8	gene	ENSG00000221185.2	85208238	85208323	-	AC103816.1
8	gene	ENSG00000206701.1	85577994	85578100	-	RNU6-1040P
8	gene	ENSG00000253137.1	85591033	85592077	+	RP11-509P12.1
8	gene	ENSG00000248978.2	85740808	85741714	-	RP11-98H4.1
8	gene	ENSG00000254212.1	85776903	85777142	-	RP11-98H4.4
8	gene	ENSG00000238566.1	85832053	85832148	-	snoU13
8	gene	ENSG00000203413.3	85860820	85861909	+	ACTBP6
8	gene	ENSG00000253655.2	85892308	85892782	-	IGJP1
8	gene	ENSG00000253283.1	85998850	85999421	+	RP11-146E23.2
8	gene	ENSG00000133739.11	86019382	86058311	+	LRRCC1
8	gene	ENSG00000260493.1	86084312	86089297	-	RP11-219B4.7
8	gene	ENSG00000133740.6	86089460	86129387	+	E2F5
8	gene	ENSG00000254208.1	86089890	86090385	-	RP11-219B4.3
8	gene	ENSG00000176731.7	86129389	86132650	-	C8orf59
8	gene	ENSG00000185015.3	86132816	86196302	+	CA13
8	gene	ENSG00000258256.1	86134675	86157755	-	RP11-219B4.5
8	gene	ENSG00000257962.1	86158524	86162077	-	RP11-219B4.6
8	gene	ENSG00000133742.9	86239837	86291243	-	CA1
8	gene	ENSG00000164879.6	86285665	86361269	+	CA3
8	gene	ENSG00000253549.1	86354080	86377144	-	RP11-317J10.2
8	gene	ENSG00000104267.5	86376081	86393722	+	CA2
8	gene	ENSG00000254380.1	86436128	86452740	+	RP11-317J10.4
8	gene	ENSG00000253680.1	86529573	86529741	-	RP11-59O2.1
8	gene	ENSG00000270971.1	86554958	86556701	-	REXO1L8P
8	gene	ENSG00000272628.1	86566862	86568611	-	REXO1L3P
8	gene	ENSG00000205176.2	86568695	86575726	-	REXO1L1
8	gene	ENSG00000270416.1	86726454	86728113	+	REXO1L10P
8	gene	ENSG00000223524.2	86747543	86749570	+	REXO1L11P
8	gene	ENSG00000255940.1	86756718	86758745	-	REXO1L10P
8	gene	ENSG00000271381.1	86775087	86776836	-	REXO1L9P
8	gene	ENSG00000270375.1	86839131	86840877	-	REXO1L2P
8	gene	ENSG00000253154.1	86851934	86963312	+	CTA-392E5.1
8	gene	ENSG00000147614.3	86999552	87166457	+	ATP6V0D2
8	gene	ENSG00000227753.3	87029048	87029355	+	RP11-216N21.1
8	gene	ENSG00000243761.1	87055331	87055736	+	RP11-216N21.2
8	gene	ENSG00000147613.3	87060602	87100850	-	PSKH2
8	gene	ENSG00000253699.1	87192647	87224465	+	CTD-3118D11.3
8	gene	ENSG00000164893.4	87226281	87333375	-	SLC7A13
8	gene	ENSG00000254231.1	87345503	87355543	-	CTD-2284J15.1
8	gene	ENSG00000123124.9	87354967	87490649	+	WWP1
8	gene	ENSG00000176623.7	87480733	87526586	-	RMDN1
8	gene	ENSG00000250569.1	87493983	87495231	-	NTAN1P2
8	gene	ENSG00000085719.7	87526656	87573726	+	CPNE3
8	gene	ENSG00000254088.1	87515820	87517058	+	SLC2A3P4
8	gene	ENSG00000170289.8	87566205	87755903	-	CNGB3
8	gene	ENSG00000253292.1	87605983	87606817	-	RP11-298P6.5
8	gene	ENSG00000205333.5	87669616	87672521	-	GOLGA2P1
8	gene	ENSG00000233915.4	87672753	87674150	-	RP11-298P6.2
8	gene	ENSG00000254115.1	87719775	87777251	+	RP11-386D6.1
8	gene	ENSG00000253778.1	87778163	87830786	+	RP11-386D6.2
8	gene	ENSG00000253568.1	87788707	87788866	-	RP11-386D6.3
8	gene	ENSG00000176571.7	87878673	88627447	+	CNBD1
8	gene	ENSG00000253500.1	88554214	88767946	-	AF121898.3
8	gene	ENSG00000253401.1	88587826	88588736	-	AF121898.2
8	gene	ENSG00000251563.1	88610690	88613862	-	AF121898.1
8	gene	ENSG00000254376.2	88800790	88801916	-	SOX5P
8	gene	ENSG00000176566.3	88882973	88886296	-	DCAF4L2
8	gene	ENSG00000253171.1	88986393	89031341	+	CTB-118P15.2
8	gene	ENSG00000156103.11	89044237	89340254	-	MMP16
8	gene	ENSG00000253553.1	89339065	89749363	+	RP11-586K2.1
8	gene	ENSG00000251904.1	89408666	89408776	-	RNA5SP272
8	gene	ENSG00000250962.1	89497339	89498323	+	RP11-69I13.1
8	gene	ENSG00000271156.1	89820547	89821137	-	RP11-642C5.1
8	gene	ENSG00000253621.1	90255630	90256022	-	RP11-255L13.1
8	gene	ENSG00000248231.1	90424850	90427300	-	KRT8P4
8	gene	ENSG00000251136.4	90621638	90769955	-	RP11-37B2.1
8	gene	ENSG00000104312.6	90769975	90803291	+	RIPK2
8	gene	ENSG00000253349.1	90835776	90836030	-	COX6B1P6
8	gene	ENSG00000207359.1	90912949	90913052	-	RNU6-925P
8	gene	ENSG00000164823.5	90914087	90940116	+	OSGIN2
8	gene	ENSG00000104320.9	90945564	91015456	-	NBN
8	gene	ENSG00000104325.2	91013633	91064320	+	DECR1
8	gene	ENSG00000104327.3	91070836	91107703	-	CALB1
8	gene	ENSG00000253394.1	91233716	91581546	+	LINC00534
8	gene	ENSG00000265157.1	91475555	91475604	-	AF070718.1
8	gene	ENSG00000199354.1	91523356	91523468	+	RNA5SP273
8	gene	ENSG00000254180.1	91546839	91632298	-	AB015752.3
8	gene	ENSG00000253799.1	91605032	91618293	-	LINC01030
8	gene	ENSG00000180694.9	91634223	91803777	-	TMEM64
8	gene	ENSG00000246792.2	91658669	91668826	+	RP11-68L18.1
8	gene	ENSG00000254182.1	91713310	91714104	+	RP11-68L18.2
8	gene	ENSG00000123119.7	91803861	91971636	+	NECAB1
8	gene	ENSG00000254251.1	91818702	91871468	-	RP11-662G23.1
8	gene	ENSG00000253250.2	91972970	91997485	-	RP11-122A3.2
8	gene	ENSG00000155099.3	92006024	92053292	-	TMEM55A
8	gene	ENSG00000253358.1	92028816	92030883	+	GS1-251I9.3
8	gene	ENSG00000254219.1	92054918	92056990	-	GS1-251I9.2
8	gene	ENSG00000253738.1	92072137	92082417	-	GS1-251I9.4
8	gene	ENSG00000155100.6	92082424	92099323	+	OTUD6B
8	gene	ENSG00000214954.4	92114060	92231464	+	LRRC69
8	gene	ENSG00000263888.1	92151489	92151751	+	RN7SL777P
8	gene	ENSG00000253525.1	92169513	92170976	+	CTD-2114J12.1
8	gene	ENSG00000266194.1	92217713	92217787	+	MIR4661
8	gene	ENSG00000147606.4	92221722	92410378	+	SLC26A7
8	gene	ENSG00000239134.1	92476263	92476367	-	snoU13
8	gene	ENSG00000253901.1	92555152	92919847	-	RP11-122C21.1
8	gene	ENSG00000200151.1	92607193	92607469	+	RN7SKP231
8	gene	ENSG00000271202.1	92921966	92922395	-	RP11-122C21.4
8	gene	ENSG00000229182.3	92929735	92930146	+	MRPS16P1
8	gene	ENSG00000079102.12	92967203	93115514	-	RUNX1T1
8	gene	ENSG00000253576.1	92988202	92989646	+	GS1-5L10.1
8	gene	ENSG00000233778.2	93156316	93156663	-	RP11-777J24.1
8	gene	ENSG00000253118.1	93364140	93364376	-	RP11-700E23.3
8	gene	ENSG00000253682.1	93415773	93425873	-	RP11-700E23.2
8	gene	ENSG00000253749.1	93433078	93434026	-	RP11-700E23.1
8	gene	ENSG00000253371.1	93512811	93522044	-	RP11-587H10.1
8	gene	ENSG00000253634.1	93577671	93667722	-	RP11-587H10.2
8	gene	ENSG00000221172.1	93647563	93647693	+	AC091096.1
8	gene	ENSG00000253177.1	93681064	93691822	+	RP11-100L22.1
8	gene	ENSG00000248858.3	93711970	93889865	-	RP11-100L22.2
8	gene	ENSG00000254020.1	93735252	93737339	-	RP11-100L22.4
8	gene	ENSG00000253577.1	93777930	93788679	+	RP11-100L22.3
8	gene	ENSG00000253197.1	93895212	93977873	+	CTD-3239E11.2
8	gene	ENSG00000205133.7	93895758	94029901	-	TRIQK
8	gene	ENSG00000251347.2	93984803	93986966	+	IRF5P1
8	gene	ENSG00000254318.1	94146324	94179079	-	C8orf87
8	gene	ENSG00000246662.2	94225531	94712661	-	LINC00535
8	gene	ENSG00000253960.1	94228154	94247107	-	RP11-388K12.1
8	gene	ENSG00000268080.1	94241867	94242388	+	AC016885.1
8	gene	ENSG00000254089.1	94271895	94310204	+	RP11-388K12.2
8	gene	ENSG00000222416.1	94453505	94453612	+	RNA5SP274
8	gene	ENSG00000253781.1	94658294	94659320	+	ZNF317P1
8	gene	ENSG00000188343.8	94710789	94741583	+	FAM92A1
8	gene	ENSG00000271971.1	94727606	94728341	-	CTD-2006H14.2
8	gene	ENSG00000253854.1	94731802	94733395	+	RP11-10N23.2
8	gene	ENSG00000183808.7	94743756	94753245	-	RBM12B
8	gene	ENSG00000212998.1	94752349	94753001	+	RBM12B-AS1
8	gene	ENSG00000253848.1	94753421	94756762	+	RP11-10N23.5
8	gene	ENSG00000164953.11	94767072	94831462	+	TMEM67
8	gene	ENSG00000254057.1	94846682	94858971	-	RP3-388N13.3
8	gene	ENSG00000254387.1	94861789	94862303	+	RP3-388N13.2
8	gene	ENSG00000164951.11	94870035	94938294	+	PDP1
8	gene	ENSG00000264448.2	94927962	94928910	-	MIR378D2
8	gene	ENSG00000251234.1	94951592	94955105	-	PSMA2P2
8	gene	ENSG00000240509.1	94969566	94969919	-	RPL34P18
8	gene	ENSG00000263855.1	94986082	94986151	+	AC105081.1
8	gene	ENSG00000253585.1	95109992	95116550	-	KB-1184D12.1
8	gene	ENSG00000079112.5	95139399	95229531	-	CDH17
8	gene	ENSG00000249510.1	95214141	95215280	-	KB-1247B1.1
8	gene	ENSG00000164949.3	95261481	95274578	-	GEM
8	gene	ENSG00000244217.1	95365151	95365881	+	RPS4XP10
8	gene	ENSG00000197275.8	95384188	95487337	-	RAD54B
8	gene	ENSG00000265817.1	95448723	95449180	-	FSBP
8	gene	ENSG00000164944.7	95499921	95565757	-	KIAA1429
8	gene	ENSG00000254315.1	95545856	95546619	+	RP11-267M23.3
8	gene	ENSG00000212997.1	95558771	95560630	+	AC023632.1
8	gene	ENSG00000253704.1	95565950	95581973	+	RP11-267M23.4
8	gene	ENSG00000253175.1	95577264	95577943	+	RP11-267M23.6
8	gene	ENSG00000254190.1	95602343	95602487	+	RP11-267M23.5
8	gene	ENSG00000254283.1	95606639	95606829	+	RP11-267M23.7
8	gene	ENSG00000261437.1	95649513	95651695	-	RP11-22C11.2
8	gene	ENSG00000104413.11	95653302	95719694	+	ESRP1
8	gene	ENSG00000241003.1	95700456	95700838	+	RP11-22C11.1
8	gene	ENSG00000253429.1	95721180	95721472	-	KB-1090H4.2
8	gene	ENSG00000199701.1	95725943	95726040	-	Y_RNA
8	gene	ENSG00000156162.12	95731931	95806064	+	DPY19L4
8	gene	ENSG00000164941.9	95825539	95888717	+	INTS8
8	gene	ENSG00000175305.12	95891998	95908906	-	CCNE2
8	gene	ENSG00000272509.1	95896837	95897294	+	RP11-347C18.5
8	gene	ENSG00000243979.2	95903467	95904335	+	RP11-347C18.1
8	gene	ENSG00000156170.8	95907995	96128683	+	NDUFAF6
8	gene	ENSG00000238791.1	95918245	95918347	-	snoU13
8	gene	ENSG00000164938.9	95938200	95961639	-	TP53INP1
8	gene	ENSG00000253878.1	95962265	95963624	+	RP11-347C18.3
8	gene	ENSG00000253528.2	95986801	95987081	-	RP11-347C18.4
8	gene	ENSG00000200525.1	96067442	96067548	+	RNU6-1209P
8	gene	ENSG00000245080.4	96079036	96085410	-	MIR3150B
8	gene	ENSG00000254248.1	96083960	96100152	-	RP11-320N21.2
8	gene	ENSG00000175895.3	96146032	96168912	+	PLEKHF2
8	gene	ENSG00000253773.1	96216684	96822364	+	KB-1047C11.2
8	gene	ENSG00000253351.1	96219235	96228602	-	KB-1047C11.1
8	gene	ENSG00000156172.5	96257147	96281429	-	C8orf37
8	gene	ENSG00000253945.1	96416030	96416122	+	RP11-328L11.1
8	gene	ENSG00000253872.1	96517634	96539752	+	RP11-90D11.1
8	gene	ENSG00000202112.1	96611342	96611447	+	RNU6-690P
8	gene	ENSG00000223297.1	96691066	96691143	-	AC116154.1
8	gene	ENSG00000254079.1	96960009	96960461	-	RP11-31K23.1
8	gene	ENSG00000248762.2	96998336	97005331	-	RP11-31K23.2
8	gene	ENSG00000183663.6	97080957	97081909	-	RP11-44N17.1
8	gene	ENSG00000271349.1	97139195	97140029	-	RP11-44N17.2
8	gene	ENSG00000270131.1	97152800	97153172	-	KB-1043D8.8
8	gene	ENSG00000156466.8	97154562	97173020	-	GDF6
8	gene	ENSG00000156467.5	97238148	97247862	-	UQCRB
8	gene	ENSG00000254224.1	97247655	97250262	+	KB-1043D8.6
8	gene	ENSG00000156469.4	97251626	97273838	-	MTERFD1
8	gene	ENSG00000156471.8	97273943	97349223	+	PTDSS1
8	gene	ENSG00000199732.1	97321449	97321550	-	Y_RNA
8	gene	ENSG00000253105.1	97384093	97399666	-	KB-1448A5.1
8	gene	ENSG00000202095.1	97443282	97443388	-	RNU6-1172P
8	gene	ENSG00000169439.7	97505579	97624000	+	SDC2
8	gene	ENSG00000104324.11	97657455	98161882	+	CPQ
8	gene	ENSG00000272249.1	98145063	98145607	-	KB-1958F4.2
8	gene	ENSG00000270077.1	98156398	98156951	+	KB-1958F4.1
8	gene	ENSG00000260640.1	98253970	98254432	-	KB-1000E4.2
8	gene	ENSG00000180543.3	98285717	98290176	-	TSPYL5
8	gene	ENSG00000207215.1	98370493	98370702	+	U3
8	gene	ENSG00000213750.4	98636431	98637307	-	KB-1683C8.1
8	gene	ENSG00000147649.5	98656407	98740998	+	MTDH
8	gene	ENSG00000202399.1	98784541	98784653	+	Y_RNA
8	gene	ENSG00000252910.1	98786206	98786261	+	RNU7-177P
8	gene	ENSG00000104341.12	98787285	98865241	+	LAPTM4B
8	gene	ENSG00000270682.1	98800438	98800585	-	KB-1907C4.2
8	gene	ENSG00000270861.1	98865249	98865481	-	KB-1589B1.4
8	gene	ENSG00000253639.1	98870277	98871175	-	KB-1589B1.3
8	gene	ENSG00000243504.1	98877282	98877713	+	RPS23P1
8	gene	ENSG00000132561.9	98881068	99048944	+	MATN2
8	gene	ENSG00000156482.6	99037079	99058697	-	RPL30
8	gene	ENSG00000245970.2	99054079	99056166	+	KB-1208A12.3
8	gene	ENSG00000252755.1	99061084	99061190	+	RNU6-703P
8	gene	ENSG00000177459.6	99076539	99105838	+	C8orf47
8	gene	ENSG00000132541.6	99114572	99129469	-	HRSP12
8	gene	ENSG00000104356.6	99129525	99172062	+	POP1
8	gene	ENSG00000104361.5	99202061	99306621	-	NIPAL2
8	gene	ENSG00000254267.1	99383583	99400475	-	KB-1458E12.1
8	gene	ENSG00000104375.11	99413631	99955055	-	STK3
8	gene	ENSG00000253468.1	99425110	99426012	-	KB-1517D11.2
8	gene	ENSG00000156486.7	99439250	99445076	+	KCNS2
8	gene	ENSG00000272321.1	99448897	99451518	+	KB-1517D11.4
8	gene	ENSG00000207378.1	99475172	99475278	-	RNU6-748P
8	gene	ENSG00000253911.1	99615481	99618568	+	KB-1205A7.2
8	gene	ENSG00000254112.1	99645775	99646093	+	KB-1205A7.1
8	gene	ENSG00000240870.2	99794283	99794856	+	RPL19P14
8	gene	ENSG00000253415.1	99916831	99917899	-	RP11-44N12.4
8	gene	ENSG00000254312.1	99918488	99918745	-	MRP63P7
8	gene	ENSG00000223281.1	99933461	99933778	-	RN7SKP85
8	gene	ENSG00000271930.1	99955823	99956326	+	RP11-44N12.5
8	gene	ENSG00000164920.5	99956631	99964332	+	OSR2
8	gene	ENSG00000229625.3	99973656	99980512	+	RP11-44N12.2
8	gene	ENSG00000253948.1	100008991	100025272	-	RP11-410L14.2
8	gene	ENSG00000263842.1	100011512	100011629	+	AC104986.1
8	gene	ENSG00000253180.1	100015635	100016070	-	RP11-410L14.1
8	gene	ENSG00000132549.14	100025494	100889808	+	VPS13B
8	gene	ENSG00000253562.1	100103966	100106288	-	CTD-2340D6.2
8	gene	ENSG00000253532.1	100131580	100132809	+	CTD-2340D6.1
8	gene	ENSG00000236583.1	100245276	100246687	-	AP004290.1
8	gene	ENSG00000237704.1	100352533	100353989	-	AP004289.2
8	gene	ENSG00000225017.1	100358280	100360484	-	AP004289.1
8	gene	ENSG00000206699.1	100540054	100540155	+	Y_RNA
8	gene	ENSG00000207804.1	100548864	100548958	-	MIR599
8	gene	ENSG00000216069.1	100549014	100549089	-	MIR875
8	gene	ENSG00000243254.2	100626014	100626306	-	RN7SL350P
8	gene	ENSG00000235683.1	100708185	100710245	+	AC018442.1
8	gene	ENSG00000253539.1	100808843	100811415	-	RP11-402L5.1
8	gene	ENSG00000253912.1	100816387	100816569	-	RP11-402L5.2
8	gene	ENSG00000164919.6	100885428	100906290	-	COX6C
8	gene	ENSG00000132554.15	100973164	101143496	-	RGS22
8	gene	ENSG00000212414.1	101016811	101016877	+	SNORD77
8	gene	ENSG00000221753.1	101036210	101036312	-	MIR1273A
8	gene	ENSG00000156509.9	101145588	101158028	-	FBXO43
8	gene	ENSG00000147669.6	101162812	101166230	+	POLR2K
8	gene	ENSG00000104450.8	101170134	101271506	+	SPAG1
8	gene	ENSG00000202310.1	101171096	101171203	+	Y_RNA
8	gene	ENSG00000253299.1	101177454	101177706	-	RP11-316J7.4
8	gene	ENSG00000199667.1	101197366	101197467	+	Y_RNA
8	gene	ENSG00000034677.7	101269288	101348446	-	RNF19A
8	gene	ENSG00000253217.1	101349823	101362935	+	KB-1991G8.1
8	gene	ENSG00000253824.1	101393488	101426687	-	KB-173C10.2
8	gene	ENSG00000265599.1	101394991	101395073	+	MIR4471
8	gene	ENSG00000253842.1	101441062	101443225	-	KB-173C10.1
8	gene	ENSG00000253666.1	101487903	101513376	+	KB-1615E4.2
8	gene	ENSG00000254364.1	101504756	101505941	+	KB-1615E4.3
8	gene	ENSG00000186106.7	101521980	101572012	-	ANKRD46
8	gene	ENSG00000251013.1	101563798	101563941	-	GAPDHP62
8	gene	ENSG00000174226.4	101585116	101675643	-	SNX31
8	gene	ENSG00000253740.1	101630809	101632221	+	KB-1083B1.1
8	gene	ENSG00000252764.1	101695716	101695802	+	RNU6-1092P
8	gene	ENSG00000070756.9	101698044	101735037	-	PABPC1
8	gene	ENSG00000264991.1	101720106	101720191	-	AP001205.1
8	gene	ENSG00000221527.1	101752030	101752155	-	RNU6ATAC41P
8	gene	ENSG00000202001.1	101767329	101767423	-	Y_RNA
8	gene	ENSG00000242399.1	101788740	101789093	-	RPS20P23
8	gene	ENSG00000222795.1	101843956	101844088	-	RNU4-83P
8	gene	ENSG00000212994.4	101907974	101908387	+	RPS26P6
8	gene	ENSG00000260368.1	101925475	101926616	-	RP11-521I2.3
8	gene	ENSG00000164924.13	101928753	101965616	-	YWHAZ
8	gene	ENSG00000242315.2	101970111	101970406	+	RN7SL685P
8	gene	ENSG00000252736.1	101975163	101975271	-	Y_RNA
8	gene	ENSG00000248599.1	102064282	102088479	+	RP11-302J23.1
8	gene	ENSG00000253395.1	102134373	102138386	-	KB-1460A1.1
8	gene	ENSG00000253355.1	102141222	102145714	+	KB-1460A1.2
8	gene	ENSG00000202360.1	102150187	102150541	+	RN7SKP249
8	gene	ENSG00000253737.1	102151893	102153157	+	KB-1460A1.3
8	gene	ENSG00000261087.1	102179033	102181857	-	KB-1460A1.5
8	gene	ENSG00000120963.7	102190106	102218421	-	ZNF706
8	gene	ENSG00000271882.1	102220376	102220786	+	KB-1410C5.5
8	gene	ENSG00000253942.1	102236169	102236801	-	KB-1410C5.1
8	gene	ENSG00000253679.1	102273769	102275131	-	KB-1410C5.2
8	gene	ENSG00000253282.1	102299673	102306011	+	KB-1410C5.3
8	gene	ENSG00000239115.1	102319595	102319656	+	RNU7-67P
8	gene	ENSG00000271560.1	102349724	102349877	+	KB-1410C5.4
8	gene	ENSG00000228224.3	102374022	102384935	+	NACAP1
8	gene	ENSG00000254063.2	102378645	102379233	-	DUXAP2
8	gene	ENSG00000253644.1	102399527	102405414	-	KB-1930G5.3
8	gene	ENSG00000239211.2	102409863	102410161	-	RN7SL563P
8	gene	ENSG00000254084.1	102424101	102464680	-	KB-1930G5.4
8	gene	ENSG00000254024.1	102473405	102473845	-	KB-1562D12.1
8	gene	ENSG00000083307.6	102504660	102681954	+	GRHL2
8	gene	ENSG00000253991.1	102540951	102541797	-	KB-1562D12.2
8	gene	ENSG00000253153.1	102574236	102574716	-	KB-1562D12.3
8	gene	ENSG00000104490.13	102698771	103137135	-	NCALD
8	gene	ENSG00000238372.1	102859484	102859588	-	snoU13
8	gene	ENSG00000266756.1	103137660	103137743	+	MIR5680
8	gene	ENSG00000254492.1	103166778	103166953	+	KB-1073A2.1
8	gene	ENSG00000048392.7	103216730	103251346	-	RRM2B
8	gene	ENSG00000246263.2	103251622	103265239	+	KB-431C1.4
8	gene	ENSG00000253328.2	103254268	103254847	-	KB-431C1.3
8	gene	ENSG00000104517.8	103265562	103425069	-	UBR5
8	gene	ENSG00000272037.1	103268620	103270049	+	KB-431C1.5
8	gene	ENSG00000238533.1	103400754	103400863	-	snoU13
8	gene	ENSG00000253923.2	103430207	103431181	+	KB-1980E6.2
8	gene	ENSG00000221387.1	103433425	103433550	+	RNU6ATAC8P
8	gene	ENSG00000271612.1	103463991	103464711	+	KB-1980E6.4
8	gene	ENSG00000240724.2	103515981	103516365	+	RPS12P15
8	gene	ENSG00000253633.1	103540968	103550896	+	KB-1980E6.3
8	gene	ENSG00000252593.1	103545469	103545567	-	RNU6-1224P
8	gene	ENSG00000155087.3	103563800	103573245	+	ODF1
8	gene	ENSG00000253382.3	103633737	103634559	-	POU5F1P2
8	gene	ENSG00000155090.10	103661007	103668130	-	KLF10
8	gene	ENSG00000250684.4	103700545	103701134	-	KB-1042C11.1
8	gene	ENSG00000266799.1	103745863	103745947	-	AP003356.1
8	gene	ENSG00000253669.3	103817745	103822199	+	KB-1732A1.1
8	gene	ENSG00000155096.9	103838585	103906092	-	AZIN1
8	gene	ENSG00000253385.1	103866683	103868303	+	KB-1254G8.1
8	gene	ENSG00000253320.1	103877139	103990104	+	KB-1507C5.2
8	gene	ENSG00000253263.1	103904104	103905836	+	KB-1507C5.3
8	gene	ENSG00000244052.1	103935599	103936483	-	RPL5P24
